# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_structure_texture_near.bag'
# timestamp tx ty tz qx qy qz qw
1341839347.7351 -1.6924 0.1041 0.7755 0.3217 0.7488 -0.5239 -0.2479
1341839347.7452 -1.6922 0.1030 0.7752 0.3199 0.7476 -0.5259 -0.2495
1341839347.7551 -1.6917 0.1022 0.7751 0.3191 0.7472 -0.5267 -0.2500
1341839347.7651 -1.6912 0.1013 0.7751 0.3183 0.7473 -0.5270 -0.2499
1341839347.7752 -1.6906 0.1005 0.7754 0.3188 0.7484 -0.5260 -0.2483
1341839347.7851 -1.6901 0.0996 0.7755 0.3188 0.7486 -0.5259 -0.2477
1341839347.7976 -1.6895 0.0986 0.7755 0.3196 0.7485 -0.5260 -0.2469
1341839347.8051 -1.6891 0.0975 0.7752 0.3193 0.7473 -0.5278 -0.2472
1341839347.8151 -1.6884 0.0967 0.7752 0.3195 0.7475 -0.5277 -0.2462
1341839347.8251 -1.6876 0.0958 0.7750 0.3194 0.7480 -0.5275 -0.2452
1341839347.8352 -1.6862 0.0948 0.7748 0.3191 0.7496 -0.5268 -0.2424
1341839347.8451 -1.6853 0.0936 0.7744 0.3180 0.7511 -0.5257 -0.2415
1341839347.8551 -1.6844 0.0931 0.7745 0.3176 0.7536 -0.5227 -0.2408
1341839347.8651 -1.6839 0.0923 0.7742 0.3162 0.7546 -0.5216 -0.2419
1341839347.8751 -1.6831 0.0913 0.7743 0.3149 0.7545 -0.5223 -0.2424
1341839347.8851 -1.6820 0.0900 0.7746 0.3144 0.7536 -0.5246 -0.2411
1341839347.8951 -1.6810 0.0892 0.7749 0.3136 0.7527 -0.5262 -0.2410
1341839347.9057 -1.6803 0.0886 0.7749 0.3130 0.7521 -0.5276 -0.2408
1341839347.9151 -1.6801 0.0876 0.7743 0.3125 0.7514 -0.5286 -0.2416
1341839347.9251 -1.6794 0.0868 0.7741 0.3124 0.7519 -0.5285 -0.2404
1341839347.9351 -1.6788 0.0856 0.7735 0.3114 0.7520 -0.5292 -0.2400
1341839347.9451 -1.6779 0.0845 0.7735 0.3117 0.7533 -0.5282 -0.2376
1341839347.9551 -1.6777 0.0838 0.7729 0.3115 0.7547 -0.5263 -0.2377
1341839347.9651 -1.6771 0.0828 0.7726 0.3109 0.7555 -0.5255 -0.2374
1341839347.9751 -1.6766 0.0822 0.7725 0.3108 0.7557 -0.5253 -0.2374
1341839347.9851 -1.6761 0.0814 0.7724 0.3107 0.7548 -0.5263 -0.2380
1341839347.9951 -1.6750 0.0809 0.7726 0.3112 0.7552 -0.5261 -0.2365
1341839348.0052 -1.6748 0.0801 0.7725 0.3106 0.7541 -0.5276 -0.2376
1341839348.0151 -1.6739 0.0791 0.7726 0.3105 0.7533 -0.5292 -0.2368
1341839348.0252 -1.6734 0.0782 0.7725 0.3101 0.7531 -0.5301 -0.2361
1341839348.0351 -1.6729 0.0775 0.7723 0.3098 0.7539 -0.5297 -0.2346
1341839348.0451 -1.6723 0.0766 0.7722 0.3100 0.7550 -0.5287 -0.2331
1341839348.0551 -1.6717 0.0758 0.7720 0.3099 0.7562 -0.5276 -0.2319
1341839348.0651 -1.6713 0.0750 0.7719 0.3094 0.7569 -0.5270 -0.2316
1341839348.0751 -1.6706 0.0744 0.7721 0.3087 0.7578 -0.5264 -0.2308
1341839348.0852 -1.6702 0.0736 0.7722 0.3080 0.7575 -0.5271 -0.2313
1341839348.0951 -1.6698 0.0728 0.7722 0.3072 0.7567 -0.5286 -0.2313
1341839348.1062 -1.6693 0.0722 0.7723 0.3067 0.7561 -0.5297 -0.2316
1341839348.1151 -1.6687 0.0715 0.7723 0.3065 0.7556 -0.5308 -0.2310
1341839348.1251 -1.6680 0.0704 0.7723 0.3063 0.7553 -0.5318 -0.2299
1341839348.1354 -1.6677 0.0693 0.7721 0.3050 0.7541 -0.5342 -0.2299
1341839348.1451 -1.6676 0.0686 0.7716 0.3046 0.7550 -0.5331 -0.2300
1341839348.1551 -1.6671 0.0679 0.7716 0.3049 0.7557 -0.5323 -0.2292
1341839348.1654 -1.6663 0.0674 0.7717 0.3054 0.7567 -0.5312 -0.2279
1341839348.1751 -1.6662 0.0669 0.7714 0.3047 0.7566 -0.5312 -0.2293
1341839348.1851 -1.6657 0.0663 0.7714 0.3045 0.7567 -0.5309 -0.2300
1341839348.1951 -1.6651 0.0658 0.7716 0.3045 0.7566 -0.5312 -0.2296
1341839348.2051 -1.6650 0.0653 0.7713 0.3038 0.7562 -0.5314 -0.2312
1341839348.2151 -1.6644 0.0649 0.7713 0.3043 0.7558 -0.5317 -0.2313
1341839348.2251 -1.6639 0.0643 0.7711 0.3042 0.7558 -0.5320 -0.2308
1341839348.2351 -1.6635 0.0638 0.7711 0.3044 0.7557 -0.5324 -0.2298
1341839348.2451 -1.6630 0.0634 0.7710 0.3052 0.7567 -0.5314 -0.2278
1341839348.2551 -1.6625 0.0628 0.7709 0.3058 0.7572 -0.5310 -0.2262
1341839348.2651 -1.6618 0.0623 0.7709 0.3064 0.7573 -0.5309 -0.2252
1341839348.2751 -1.6616 0.0618 0.7704 0.3068 0.7577 -0.5298 -0.2260
1341839348.2851 -1.6609 0.0612 0.7706 0.3069 0.7583 -0.5292 -0.2251
1341839348.2952 -1.6600 0.0607 0.7706 0.3073 0.7597 -0.5273 -0.2244
1341839348.3052 -1.6594 0.0601 0.7705 0.3061 0.7595 -0.5279 -0.2251
1341839348.3151 -1.6585 0.0596 0.7705 0.3046 0.7596 -0.5286 -0.2253
1341839348.3252 -1.6581 0.0590 0.7703 0.3036 0.7591 -0.5296 -0.2259
1341839348.3351 -1.6572 0.0584 0.7706 0.3031 0.7592 -0.5305 -0.2242
1341839348.3451 -1.6573 0.0577 0.7706 0.3024 0.7576 -0.5331 -0.2245
1341839348.3551 -1.6569 0.0569 0.7706 0.3023 0.7575 -0.5338 -0.2233
1341839348.3651 -1.6562 0.0561 0.7705 0.3025 0.7577 -0.5338 -0.2224
1341839348.3751 -1.6557 0.0555 0.7705 0.3028 0.7583 -0.5330 -0.2219
1341839348.3855 -1.6553 0.0549 0.7705 0.3030 0.7588 -0.5321 -0.2222
1341839348.3951 -1.6549 0.0544 0.7705 0.3029 0.7592 -0.5314 -0.2225
1341839348.4051 -1.6544 0.0537 0.7705 0.3030 0.7594 -0.5309 -0.2230
1341839348.4152 -1.6538 0.0531 0.7705 0.3025 0.7590 -0.5317 -0.2229
1341839348.4252 -1.6533 0.0525 0.7706 0.3021 0.7586 -0.5326 -0.2226
1341839348.4351 -1.6527 0.0518 0.7706 0.3017 0.7581 -0.5339 -0.2217
1341839348.4452 -1.6520 0.0512 0.7706 0.3018 0.7581 -0.5346 -0.2202
1341839348.4552 -1.6514 0.0504 0.7706 0.3015 0.7579 -0.5355 -0.2188
1341839348.4651 -1.6509 0.0497 0.7706 0.3015 0.7584 -0.5353 -0.2177
1341839348.4751 -1.6502 0.0488 0.7706 0.3020 0.7588 -0.5346 -0.2171
1341839348.4853 -1.6498 0.0483 0.7706 0.3016 0.7598 -0.5335 -0.2172
1341839348.4954 -1.6493 0.0477 0.7706 0.3012 0.7602 -0.5330 -0.2175
1341839348.5051 -1.6480 0.0470 0.7703 0.2988 0.7614 -0.5329 -0.2170
1341839348.5151 -1.6472 0.0466 0.7703 0.2989 0.7613 -0.5328 -0.2173
1341839348.5251 -1.6469 0.0461 0.7704 0.2980 0.7605 -0.5342 -0.2177
1341839348.5351 -1.6462 0.0457 0.7704 0.2982 0.7611 -0.5337 -0.2167
1341839348.5451 -1.6457 0.0452 0.7705 0.2982 0.7612 -0.5339 -0.2161
1341839348.5551 -1.6461 0.0444 0.7706 0.2973 0.7599 -0.5363 -0.2158
1341839348.5651 -1.6456 0.0439 0.7704 0.2974 0.7604 -0.5360 -0.2147
1341839348.5751 -1.6450 0.0433 0.7703 0.2975 0.7614 -0.5350 -0.2133
1341839348.5851 -1.6446 0.0426 0.7705 0.2986 0.7608 -0.5354 -0.2128
1341839348.5951 -1.6435 0.0425 0.7702 0.2982 0.7624 -0.5334 -0.2128
1341839348.6051 -1.6426 0.0422 0.7700 0.2972 0.7628 -0.5331 -0.2134
1341839348.6151 -1.6421 0.0416 0.7701 0.2967 0.7620 -0.5342 -0.2145
1341839348.6252 -1.6416 0.0411 0.7700 0.2958 0.7613 -0.5352 -0.2156
1341839348.6351 -1.6411 0.0406 0.7699 0.2956 0.7609 -0.5358 -0.2159
1341839348.6451 -1.6408 0.0403 0.7695 0.2952 0.7604 -0.5361 -0.2174
1341839348.6552 -1.6401 0.0399 0.7697 0.2959 0.7605 -0.5363 -0.2157
1341839348.6660 -1.6395 0.0392 0.7695 0.2963 0.7615 -0.5354 -0.2136
1341839348.6751 -1.6388 0.0387 0.7693 0.2970 0.7621 -0.5350 -0.2115
1341839348.6851 -1.6380 0.0381 0.7691 0.2974 0.7632 -0.5340 -0.2097
1341839348.6951 -1.6374 0.0374 0.7689 0.2973 0.7638 -0.5336 -0.2087
1341839348.7051 -1.6368 0.0370 0.7688 0.2971 0.7642 -0.5331 -0.2087
1341839348.7151 -1.6360 0.0365 0.7687 0.2964 0.7639 -0.5334 -0.2098
1341839348.7251 -1.6357 0.0359 0.7688 0.2957 0.7638 -0.5337 -0.2105
1341839348.7352 -1.6353 0.0355 0.7684 0.2947 0.7625 -0.5351 -0.2131
1341839348.7451 -1.6349 0.0350 0.7683 0.2940 0.7618 -0.5363 -0.2137
1341839348.7555 -1.6339 0.0344 0.7686 0.2940 0.7613 -0.5375 -0.2121
1341839348.7658 -1.6336 0.0339 0.7682 0.2938 0.7615 -0.5374 -0.2123
1341839348.7751 -1.6326 0.0332 0.7682 0.2945 0.7622 -0.5370 -0.2096
1341839348.7851 -1.6317 0.0325 0.7680 0.2949 0.7628 -0.5367 -0.2076
1341839348.7951 -1.6308 0.0318 0.7677 0.2949 0.7639 -0.5357 -0.2059
1341839348.8051 -1.6302 0.0312 0.7677 0.2948 0.7649 -0.5349 -0.2047
1341839348.8151 -1.6295 0.0307 0.7675 0.2944 0.7655 -0.5341 -0.2050
1341839348.8251 -1.6290 0.0303 0.7676 0.2939 0.7658 -0.5336 -0.2059
1341839348.8352 -1.6283 0.0296 0.7676 0.2935 0.7652 -0.5342 -0.2072
1341839348.8473 -1.6274 0.0289 0.7676 0.2940 0.7644 -0.5347 -0.2084
1341839348.8551 -1.6267 0.0285 0.7677 0.2937 0.7636 -0.5359 -0.2087
1341839348.8652 -1.6259 0.0280 0.7678 0.2938 0.7624 -0.5374 -0.2087
1341839348.8751 -1.6255 0.0274 0.7677 0.2940 0.7622 -0.5380 -0.2077
1341839348.8852 -1.6249 0.0268 0.7677 0.2950 0.7621 -0.5384 -0.2059
1341839348.8951 -1.6250 0.0261 0.7674 0.2961 0.7623 -0.5378 -0.2050
1341839348.9051 -1.6241 0.0253 0.7672 0.2973 0.7636 -0.5361 -0.2029
1341839348.9151 -1.6231 0.0244 0.7674 0.2983 0.7647 -0.5350 -0.2001
1341839348.9251 -1.6227 0.0237 0.7672 0.2981 0.7657 -0.5337 -0.2000
1341839348.9359 -1.6217 0.0228 0.7676 0.2981 0.7660 -0.5337 -0.1987
1341839348.9451 -1.6204 0.0223 0.7677 0.2973 0.7655 -0.5343 -0.2000
1341839348.9551 -1.6200 0.0217 0.7681 0.2969 0.7640 -0.5362 -0.2018
1341839348.9659 -1.6196 0.0212 0.7684 0.2963 0.7619 -0.5387 -0.2036
1341839348.9751 -1.6195 0.0209 0.7683 0.2953 0.7603 -0.5406 -0.2059
1341839348.9851 -1.6189 0.0198 0.7692 0.2961 0.7582 -0.5435 -0.2051
1341839348.9951 -1.6182 0.0192 0.7693 0.2963 0.7582 -0.5437 -0.2043
1341839349.0054 -1.6176 0.0185 0.7692 0.2965 0.7591 -0.5427 -0.2032
1341839349.0151 -1.6167 0.0185 0.7686 0.2955 0.7618 -0.5399 -0.2019
1341839349.0251 -1.6163 0.0172 0.7687 0.2971 0.7616 -0.5399 -0.2006
1341839349.0351 -1.6154 0.0171 0.7682 0.2962 0.7642 -0.5369 -0.2000
1341839349.0451 -1.6148 0.0167 0.7682 0.2958 0.7649 -0.5361 -0.2000
1341839349.0551 -1.6143 0.0160 0.7682 0.2959 0.7642 -0.5369 -0.2007
1341839349.0652 -1.6140 0.0157 0.7685 0.2957 0.7638 -0.5370 -0.2020
1341839349.0751 -1.6137 0.0148 0.7689 0.2966 0.7611 -0.5398 -0.2032
1341839349.0851 -1.6129 0.0144 0.7692 0.2978 0.7601 -0.5402 -0.2043
1341839349.0951 -1.6124 0.0142 0.7692 0.2979 0.7597 -0.5404 -0.2050
1341839349.1051 -1.6118 0.0138 0.7692 0.2980 0.7596 -0.5406 -0.2048
1341839349.1152 -1.6112 0.0134 0.7691 0.2981 0.7603 -0.5400 -0.2038
1341839349.1251 -1.6103 0.0129 0.7690 0.2984 0.7604 -0.5401 -0.2024
1341839349.1358 -1.6098 0.0130 0.7683 0.2972 0.7629 -0.5374 -0.2021
1341839349.1451 -1.6091 0.0126 0.7682 0.2967 0.7644 -0.5359 -0.2012
1341839349.1552 -1.6090 0.0124 0.7681 0.2964 0.7654 -0.5348 -0.2007
1341839349.1652 -1.6084 0.0121 0.7681 0.2959 0.7659 -0.5343 -0.2012
1341839349.1751 -1.6071 0.0117 0.7679 0.2948 0.7653 -0.5351 -0.2026
1341839349.1851 -1.6063 0.0111 0.7684 0.2949 0.7641 -0.5367 -0.2027
1341839349.1951 -1.6059 0.0109 0.7685 0.2942 0.7634 -0.5377 -0.2039
1341839349.2051 -1.6055 0.0107 0.7686 0.2941 0.7627 -0.5384 -0.2045
1341839349.2151 -1.6049 0.0104 0.7686 0.2945 0.7625 -0.5386 -0.2044
1341839349.2254 -1.6045 0.0102 0.7686 0.2951 0.7624 -0.5386 -0.2038
1341839349.2351 -1.6040 0.0103 0.7685 0.2975 0.7631 -0.5367 -0.2025
1341839349.2451 -1.6037 0.0101 0.7680 0.2986 0.7638 -0.5353 -0.2020
1341839349.2551 -1.6029 0.0097 0.7682 0.3000 0.7643 -0.5348 -0.1995
1341839349.2651 -1.6024 0.0091 0.7684 0.3023 0.7633 -0.5353 -0.1986
1341839349.2766 -1.6020 0.0088 0.7685 0.3030 0.7634 -0.5348 -0.1986
1341839349.2851 -1.6015 0.0087 0.7686 0.3038 0.7636 -0.5340 -0.1988
1341839349.2952 -1.6011 0.0085 0.7686 0.3042 0.7628 -0.5344 -0.2000
1341839349.3051 -1.6010 0.0082 0.7687 0.3045 0.7620 -0.5350 -0.2010
1341839349.3151 -1.6006 0.0080 0.7688 0.3047 0.7610 -0.5359 -0.2022
1341839349.3251 -1.6002 0.0078 0.7689 0.3051 0.7605 -0.5362 -0.2025
1341839349.3351 -1.5999 0.0077 0.7690 0.3056 0.7600 -0.5368 -0.2023
1341839349.3452 -1.5995 0.0072 0.7691 0.3059 0.7599 -0.5372 -0.2010
1341839349.3551 -1.5990 0.0068 0.7692 0.3066 0.7601 -0.5374 -0.1988
1341839349.3651 -1.5985 0.0065 0.7692 0.3080 0.7606 -0.5363 -0.1976
1341839349.3751 -1.5981 0.0062 0.7694 0.3086 0.7610 -0.5357 -0.1966
1341839349.3851 -1.5979 0.0060 0.7696 0.3094 0.7610 -0.5352 -0.1968
1341839349.3951 -1.5979 0.0058 0.7699 0.3100 0.7607 -0.5348 -0.1981
1341839349.4052 -1.5978 0.0057 0.7701 0.3105 0.7599 -0.5351 -0.1995
1341839349.4151 -1.5977 0.0056 0.7705 0.3103 0.7590 -0.5358 -0.2013
1341839349.4251 -1.5975 0.0052 0.7709 0.3103 0.7576 -0.5374 -0.2023
1341839349.4353 -1.5974 0.0050 0.7712 0.3101 0.7570 -0.5383 -0.2027
1341839349.4452 -1.5969 0.0045 0.7713 0.3105 0.7560 -0.5396 -0.2020
1341839349.4551 -1.5966 0.0042 0.7714 0.3111 0.7557 -0.5403 -0.2004
1341839349.4651 -1.5964 0.0039 0.7716 0.3114 0.7559 -0.5405 -0.1988
1341839349.4752 -1.5962 0.0034 0.7718 0.3121 0.7559 -0.5408 -0.1970
1341839349.4851 -1.5961 0.0033 0.7719 0.3126 0.7570 -0.5392 -0.1962
1341839349.4951 -1.5960 0.0031 0.7720 0.3129 0.7576 -0.5383 -0.1960
1341839349.5094 -1.5959 0.0029 0.7722 0.3132 0.7576 -0.5378 -0.1968
1341839349.5151 -1.5959 0.0029 0.7723 0.3129 0.7576 -0.5376 -0.1980
1341839349.5251 -1.5959 0.0030 0.7724 0.3125 0.7569 -0.5382 -0.1997
1341839349.5351 -1.5958 0.0031 0.7726 0.3119 0.7559 -0.5393 -0.2012
1341839349.5451 -1.5958 0.0033 0.7725 0.3115 0.7551 -0.5402 -0.2025
1341839349.5551 -1.5956 0.0035 0.7725 0.3114 0.7546 -0.5407 -0.2031
1341839349.5651 -1.5955 0.0035 0.7723 0.3111 0.7545 -0.5411 -0.2029
1341839349.5767 -1.5951 0.0036 0.7721 0.3115 0.7549 -0.5406 -0.2021
1341839349.5851 -1.5950 0.0037 0.7720 0.3118 0.7553 -0.5401 -0.2013
1341839349.5956 -1.5949 0.0039 0.7719 0.3126 0.7562 -0.5387 -0.2007
1341839349.6054 -1.5949 0.0041 0.7718 0.3136 0.7565 -0.5375 -0.2012
1341839349.6151 -1.5948 0.0044 0.7718 0.3148 0.7567 -0.5361 -0.2023
1341839349.6253 -1.5948 0.0045 0.7719 0.3159 0.7562 -0.5355 -0.2038
1341839349.6351 -1.5946 0.0049 0.7720 0.3168 0.7560 -0.5349 -0.2048
1341839349.6463 -1.5946 0.0049 0.7721 0.3173 0.7551 -0.5355 -0.2055
1341839349.6551 -1.5943 0.0051 0.7721 0.3179 0.7548 -0.5358 -0.2053
1341839349.6652 -1.5941 0.0051 0.7721 0.3182 0.7546 -0.5361 -0.2049
1341839349.6751 -1.5938 0.0053 0.7720 0.3184 0.7549 -0.5359 -0.2041
1341839349.6851 -1.5934 0.0055 0.7718 0.3181 0.7557 -0.5351 -0.2036
1341839349.6951 -1.5933 0.0054 0.7720 0.3194 0.7550 -0.5352 -0.2036
1341839349.7051 -1.5930 0.0053 0.7719 0.3196 0.7552 -0.5348 -0.2038
1341839349.7152 -1.5928 0.0053 0.7719 0.3199 0.7553 -0.5342 -0.2045
1341839349.7251 -1.5926 0.0052 0.7718 0.3197 0.7552 -0.5342 -0.2052
1341839349.7351 -1.5923 0.0053 0.7716 0.3197 0.7551 -0.5341 -0.2056
1341839349.7452 -1.5921 0.0054 0.7714 0.3193 0.7550 -0.5344 -0.2060
1341839349.7552 -1.5917 0.0053 0.7713 0.3189 0.7549 -0.5348 -0.2060
1341839349.7651 -1.5915 0.0053 0.7711 0.3185 0.7552 -0.5347 -0.2059
1341839349.7751 -1.5913 0.0053 0.7709 0.3186 0.7554 -0.5342 -0.2059
1341839349.7852 -1.5910 0.0052 0.7707 0.3185 0.7560 -0.5335 -0.2061
1341839349.7951 -1.5908 0.0051 0.7705 0.3188 0.7560 -0.5331 -0.2064
1341839349.8093 -1.5905 0.0051 0.7703 0.3187 0.7562 -0.5328 -0.2067
1341839349.8151 -1.5903 0.0049 0.7702 0.3192 0.7557 -0.5331 -0.2072
1341839349.8252 -1.5899 0.0049 0.7699 0.3195 0.7555 -0.5332 -0.2073
1341839349.8351 -1.5897 0.0050 0.7697 0.3196 0.7553 -0.5334 -0.2072
1341839349.8451 -1.5893 0.0049 0.7695 0.3199 0.7549 -0.5339 -0.2067
1341839349.8551 -1.5890 0.0049 0.7693 0.3205 0.7545 -0.5343 -0.2062
1341839349.8650 -1.5887 0.0049 0.7690 0.3218 0.7540 -0.5342 -0.2063
1341839349.8752 -1.5883 0.0051 0.7688 0.3235 0.7543 -0.5328 -0.2064
1341839349.8850 -1.5880 0.0053 0.7684 0.3244 0.7543 -0.5320 -0.2069
1341839349.8951 -1.5877 0.0054 0.7680 0.3249 0.7545 -0.5312 -0.2073
1341839349.9053 -1.5874 0.0056 0.7676 0.3252 0.7545 -0.5306 -0.2082
1341839349.9156 -1.5868 0.0055 0.7671 0.3255 0.7554 -0.5290 -0.2085
1341839349.9252 -1.5863 0.0058 0.7667 0.3252 0.7560 -0.5284 -0.2085
1341839349.9373 -1.5854 0.0056 0.7666 0.3250 0.7559 -0.5291 -0.2075
1341839349.9452 -1.5845 0.0059 0.7662 0.3233 0.7573 -0.5282 -0.2070
1341839349.9551 -1.5838 0.0058 0.7659 0.3226 0.7574 -0.5286 -0.2070
1341839349.9652 -1.5831 0.0058 0.7657 0.3215 0.7578 -0.5285 -0.2074
1341839349.9751 -1.5825 0.0057 0.7654 0.3205 0.7580 -0.5284 -0.2086
1341839349.9864 -1.5819 0.0055 0.7653 0.3199 0.7583 -0.5281 -0.2094
1341839349.9955 -1.5814 0.0055 0.7652 0.3195 0.7582 -0.5279 -0.2104
1341839350.0053 -1.5809 0.0054 0.7650 0.3196 0.7582 -0.5277 -0.2111
1341839350.0151 -1.5804 0.0053 0.7648 0.3201 0.7581 -0.5275 -0.2112
1341839350.0251 -1.5800 0.0051 0.7646 0.3210 0.7579 -0.5272 -0.2114
1341839350.0351 -1.5795 0.0049 0.7645 0.3222 0.7578 -0.5270 -0.2104
1341839350.0452 -1.5791 0.0047 0.7644 0.3232 0.7579 -0.5265 -0.2094
1341839350.0551 -1.5787 0.0046 0.7644 0.3244 0.7581 -0.5257 -0.2092
1341839350.0651 -1.5781 0.0041 0.7643 0.3256 0.7579 -0.5253 -0.2089
1341839350.0751 -1.5777 0.0037 0.7642 0.3263 0.7580 -0.5246 -0.2091
1341839350.0851 -1.5771 0.0034 0.7641 0.3263 0.7582 -0.5241 -0.2097
1341839350.0953 -1.5765 0.0029 0.7640 0.3262 0.7585 -0.5235 -0.2103
1341839350.1054 -1.5758 0.0026 0.7640 0.3258 0.7586 -0.5233 -0.2108
1341839350.1152 -1.5750 0.0022 0.7639 0.3248 0.7591 -0.5231 -0.2111
1341839350.1251 -1.5741 0.0019 0.7639 0.3240 0.7596 -0.5228 -0.2115
1341839350.1351 -1.5729 0.0012 0.7637 0.3224 0.7603 -0.5227 -0.2114
1341839350.1451 -1.5720 0.0009 0.7638 0.3217 0.7604 -0.5230 -0.2116
1341839350.1551 -1.5710 0.0006 0.7637 0.3215 0.7603 -0.5232 -0.2118
1341839350.1676 -1.5702 0.0002 0.7637 0.3222 0.7597 -0.5232 -0.2128
1341839350.1751 -1.5694 0.0000 0.7636 0.3230 0.7589 -0.5234 -0.2138
1341839350.1851 -1.5689 -0.0002 0.7636 0.3240 0.7586 -0.5229 -0.2146
1341839350.1951 -1.5684 -0.0003 0.7632 0.3255 0.7585 -0.5216 -0.2159
1341839350.2053 -1.5673 -0.0008 0.7634 0.3276 0.7587 -0.5205 -0.2146
1341839350.2151 -1.5663 -0.0012 0.7633 0.3291 0.7593 -0.5189 -0.2141
1341839350.2251 -1.5656 -0.0015 0.7631 0.3304 0.7599 -0.5175 -0.2135
1341839350.2360 -1.5647 -0.0020 0.7630 0.3316 0.7596 -0.5173 -0.2130
1341839350.2453 -1.5638 -0.0022 0.7630 0.3325 0.7596 -0.5167 -0.2131
1341839350.2551 -1.5629 -0.0027 0.7630 0.3330 0.7592 -0.5167 -0.2139
1341839350.2651 -1.5619 -0.0032 0.7627 0.3334 0.7580 -0.5178 -0.2150
1341839350.2751 -1.5609 -0.0035 0.7627 0.3328 0.7576 -0.5181 -0.2163
1341839350.2851 -1.5599 -0.0038 0.7628 0.3326 0.7578 -0.5175 -0.2175
1341839350.2951 -1.5591 -0.0043 0.7627 0.3321 0.7577 -0.5173 -0.2188
1341839350.3051 -1.5581 -0.0047 0.7625 0.3325 0.7577 -0.5167 -0.2199
1341839350.3151 -1.5572 -0.0051 0.7626 0.3328 0.7579 -0.5161 -0.2201
1341839350.3251 -1.5563 -0.0055 0.7626 0.3334 0.7577 -0.5160 -0.2202
1341839350.3351 -1.5554 -0.0060 0.7627 0.3343 0.7574 -0.5158 -0.2203
1341839350.3451 -1.5552 -0.0065 0.7629 0.3353 0.7559 -0.5167 -0.2218
1341839350.3551 -1.5542 -0.0070 0.7628 0.3370 0.7557 -0.5162 -0.2213
1341839350.3651 -1.5532 -0.0079 0.7629 0.3378 0.7553 -0.5162 -0.2211
1341839350.3752 -1.5524 -0.0083 0.7631 0.3386 0.7553 -0.5153 -0.2220
1341839350.3851 -1.5518 -0.0081 0.7636 0.3394 0.7553 -0.5135 -0.2250
1341839350.3951 -1.5511 -0.0084 0.7638 0.3400 0.7551 -0.5126 -0.2266
1341839350.4060 -1.5501 -0.0086 0.7640 0.3412 0.7548 -0.5119 -0.2276
1341839350.4158 -1.5490 -0.0089 0.7644 0.3415 0.7537 -0.5126 -0.2292
1341839350.4251 -1.5482 -0.0093 0.7643 0.3419 0.7530 -0.5126 -0.2310
1341839350.4351 -1.5469 -0.0097 0.7648 0.3428 0.7528 -0.5127 -0.2301
1341839350.4451 -1.5458 -0.0100 0.7647 0.3439 0.7527 -0.5120 -0.2304
1341839350.4551 -1.5447 -0.0103 0.7651 0.3449 0.7511 -0.5129 -0.2320
1341839350.4675 -1.5436 -0.0108 0.7652 0.3467 0.7500 -0.5131 -0.2325
1341839350.4751 -1.5430 -0.0101 0.7657 0.3478 0.7499 -0.5112 -0.2350
1341839350.4851 -1.5416 -0.0108 0.7656 0.3498 0.7484 -0.5118 -0.2359
1341839350.4950 -1.5406 -0.0109 0.7659 0.3508 0.7484 -0.5104 -0.2373
1341839350.5051 -1.5393 -0.0112 0.7660 0.3523 0.7483 -0.5092 -0.2381
1341839350.5151 -1.5377 -0.0108 0.7659 0.3540 0.7510 -0.5047 -0.2366
1341839350.5251 -1.5366 -0.0111 0.7663 0.3544 0.7501 -0.5049 -0.2383
1341839350.5351 -1.5355 -0.0116 0.7665 0.3543 0.7496 -0.5052 -0.2394
1341839350.5451 -1.5347 -0.0120 0.7666 0.3527 0.7492 -0.5060 -0.2415
1341839350.5551 -1.5334 -0.0121 0.7667 0.3540 0.7485 -0.5055 -0.2427
1341839350.5651 -1.5324 -0.0125 0.7667 0.3549 0.7460 -0.5073 -0.2452
1341839350.5751 -1.5295 -0.0122 0.7665 0.3612 0.7448 -0.5043 -0.2460
1341839350.5851 -1.5281 -0.0126 0.7667 0.3623 0.7442 -0.5040 -0.2466
1341839350.5950 -1.5266 -0.0129 0.7670 0.3641 0.7445 -0.5024 -0.2465
1341839350.6051 -1.5249 -0.0134 0.7672 0.3648 0.7448 -0.5013 -0.2468
1341839350.6151 -1.5232 -0.0138 0.7677 0.3663 0.7441 -0.5011 -0.2469
1341839350.6251 -1.5222 -0.0141 0.7677 0.3672 0.7436 -0.5003 -0.2491
1341839350.6352 -1.5207 -0.0142 0.7676 0.3692 0.7434 -0.4987 -0.2499
1341839350.6451 -1.5194 -0.0145 0.7684 0.3706 0.7408 -0.5003 -0.2522
1341839350.6551 -1.5184 -0.0147 0.7684 0.3724 0.7390 -0.4997 -0.2559
1341839350.6651 -1.5167 -0.0153 0.7687 0.3745 0.7374 -0.5003 -0.2562
1341839350.6759 -1.5150 -0.0158 0.7685 0.3766 0.7371 -0.4992 -0.2565
1341839350.6851 -1.5136 -0.0164 0.7684 0.3782 0.7361 -0.4993 -0.2566
1341839350.6951 -1.5120 -0.0169 0.7679 0.3811 0.7378 -0.4959 -0.2541
1341839350.7051 -1.5106 -0.0177 0.7676 0.3820 0.7378 -0.4950 -0.2544
1341839350.7171 -1.5092 -0.0183 0.7675 0.3831 0.7380 -0.4940 -0.2542
1341839350.7251 -1.5079 -0.0190 0.7674 0.3842 0.7376 -0.4933 -0.2550
1341839350.7351 -1.5067 -0.0196 0.7672 0.3848 0.7364 -0.4927 -0.2586
